,NPS
25585,0
32876,0
29650,0
13076,0
39878,0
1310,1
74401,0
34509,1
69769,0
85177,0
68671,1
87330,0
10171,0
32042,0
47880,0
19931,0
80514,0
103,0
57101,0
25853,0
1416,0
2934,1
84301,0
84371,0
7698,1
6266,1
19174,0
44222,0
86322,0
29565,1
48797,0
32540,0
60364,0
7519,1
83842,0
72338,0
30358,0
23303,0
11570,1
84423,0
16597,0
23319,0
3342,0
73866,0
86330,0
56022,0
50787,0
40132,0
59650,0
19834,0
86857,0
2146,0
65900,1
18118,0
63687,0
50005,0
56060,0
43486,0
35604,0
84984,0
55862,0
51313,0
54440,0
12890,0
74532,0
33503,0
5039,1
53483,0
60705,0
19802,0
85298,0
68675,0
54548,0
68224,0
65112,1
45881,0
35575,1
80093,0
35511,0
42265,0
57942,0
32137,0
56624,0
46022,0
54283,0
20549,0
20468,1
18240,0
24663,0
31687,0
28939,0
27861,0
2203,0
67365,0
32744,0
88263,1
50763,0
82495,1
2500,0
9816,0
63118,0
27577,0
50843,1
1270,1
16426,0
26032,0
26473,0
27054,0
74758,0
31294,0
51318,0
73542,0
65103,0
79724,0
74951,0
37726,0
13730,0
884,1
1299,0
88352,0
4830,0
24754,0
17858,0
53686,0
15003,0
65183,0
10143,0
73641,0
75828,0
35232,0
17287,1
14208,1
21093,0
79832,0
34876,0
71225,0
9033,0
28934,0
82202,0
66352,0
83604,0
20792,0
63566,0
28469,0
31796,0
41818,0
18208,0
57498,0
21841,0
75854,0
71311,0
28907,0
1646,0
40760,0
2109,0
43381,0
74145,0
19260,0
72616,0
22055,0
84165,0
18354,0
2052,0
65984,0
300,0
85182,0
72473,1
29240,1
24959,0
72456,0
49076,0
41980,0
47998,0
52776,1
59817,0
15805,0
59264,0
45025,0
84304,0
66974,0
83613,0
67060,0
4182,0
54830,0
15569,0
31596,0
36058,0
6594,0
17320,0
16451,0
32176,0
58787,0
32725,1
12819,1
39059,0
78044,0
51460,0
18441,0
38712,1
19064,0
83938,0
4945,0
21114,1
85526,0
40959,0
8975,0
80050,0
79108,0
22896,0
54302,0
77715,0
82471,0
68666,0
37198,0
40980,0
21699,0
12671,0
3535,0
37060,0
18350,0
31227,1
16611,0
30733,0
40955,0
28445,0
77652,0
86253,1
83148,0
43349,0
79966,0
24946,0
4848,0
84498,0
71088,0
36245,0
53579,1
29059,0
10638,1
85998,0
63315,0
16838,0
27909,1
88666,0
5107,0
25046,1
71475,0
53075,0
42056,0
40682,0
12514,1
7219,0
59013,0
23636,0
53763,1
51281,1
80108,0
38107,0
72924,0
78756,0
46214,0
68271,0
49975,1
78121,1
13254,0
41107,0
15161,0
31856,0
87890,1
49383,0
52416,0
78582,0
1982,0
38326,0
80261,0
20044,0
24510,0
19676,1
84348,0
28784,0
59402,1
64783,0
42383,0
20178,0
82390,0
75919,0
12928,0
74658,0
52870,0
76231,0
25487,0
50842,1
3902,0
73803,0
62995,0
66350,0
76013,0
21623,0
37657,0
88228,0
59596,0
75153,0
627,0
4261,0
13302,1
93,0
7383,0
7643,0
41868,1
45538,1
49200,0
71448,1
41604,0
19846,0
8337,0
43558,0
50412,1
87780,0
41071,0
11435,0
7373,1
6581,0
42527,1
28440,0
25355,1
47539,0
70483,0
21315,1
16528,0
31183,0
80484,0
29877,0
58866,0
11365,0
6084,1
7661,0
4683,0
56993,0
34473,0
84530,0
74504,0
53350,0
18693,0
46098,0
29597,0
64967,0
83640,0
81997,0
50699,0
4116,0
75476,0
26522,1
43645,0
36942,0
40516,0
38862,0
14895,0
41902,0
40673,0
22368,0
73780,0
79745,0
11094,0
21648,0
4160,0
83468,0
45462,0
13826,0
83866,1
62095,0
68888,0
35522,1
82373,0
37579,0
78199,0
77880,0
11425,0
62403,0
47109,0
9439,0
62454,0
26621,0
12054,0
41607,0
20122,0
55453,0
62148,0
50963,0
58750,0
31775,1
10375,1
37334,0
26058,0
10906,0
30249,0
35683,0
56247,0
28666,0
14376,0
31838,0
49615,0
74050,0
54497,0
84225,0
24919,0
37368,0
77374,1
35732,0
51289,0
55890,0
51383,0
29753,0
51325,0
58904,0
26778,0
86653,0
2779,1
27888,1
39289,0
1883,0
25797,0
10303,1
34998,0
25108,1
65177,0
10157,0
68817,0
33619,1
46685,0
64106,0
87519,1
4318,0
44072,0
24197,0
41701,0
76261,1
19482,0
30684,0
84418,0
61669,0
63318,0
67292,0
7774,0
68233,0
79272,1
2858,0
49634,0
88059,0
86685,0
46683,0
10792,0
5650,0
67352,0
42442,0
57373,0
46894,0
70776,0
38269,0
73259,0
28807,0
33424,0
33327,0
28789,0
25196,1
60184,0
10851,0
79628,0
80488,0
65070,0
63619,0
55066,0
36108,0
27406,0
29238,0
30815,0
86537,0
18173,0
2512,0
83302,0
48584,0
59305,1
1405,0
31138,0
74809,0
23833,1
36820,1
55092,1
70905,0
65008,0
29509,0
70434,0
84996,0
47830,1
25195,0
81171,0
47750,0
18873,0
68042,1
10609,0
32125,0
79181,0
35061,0
66321,0
27864,1
28209,0
29837,0
36168,0
58373,0
44817,0
37980,0
69156,1
11003,0
3018,1
6668,0
68308,1
62135,0
85653,0
38334,0
53908,0
6962,0
26753,0
24360,1
15178,0
81963,0
7005,0
75987,0
45890,0
58151,0
45308,0
36256,0
28477,0
69129,0
6443,1
71459,0
54699,0
2719,0
76018,0
34321,0
34087,0
5817,1
56508,0
52356,0
55037,0
75493,0
66711,0
16864,0
55359,0
49305,0
22243,0
41562,0
37538,0
1604,1
14456,0
55005,0
62144,0
9167,0
16731,0
39150,0
62557,0
83913,0
13049,0
36994,0
5783,0
63573,0
57975,1
13366,0
66929,0
16076,0
87582,0
45219,0
12009,1
39927,0
68489,1
24073,0
68658,0
4092,0
15578,0
77453,0
57311,0
22897,0
79025,0
47280,0
63552,0
42518,0
7325,0
16329,1
10144,0
45707,0
43436,1
63796,0
11774,0
82393,0
45570,0
27750,0
87543,0
79183,0
14469,0
21629,1
85141,0
24888,0
13724,0
29703,0
10953,0
27097,0
22451,0
30972,0
75461,0
76360,0
75984,0
1330,1
27145,1
70716,1
53321,0
77084,0
51292,0
18747,0
77343,1
75015,0
31630,0
87098,1
50696,0
77962,0
38874,0
57412,1
55256,1
26512,0
66716,0
14335,0
58729,0
88326,1
30324,1
34368,0
75564,0
12801,0
57673,0
85665,0
16859,0
29311,0
64921,0
83131,0
20142,0
57766,0
28232,0
38291,1
4586,0
4815,0
36120,0
31181,0
30845,1
37528,0
67902,0
10051,0
86809,1
14015,0
18032,0
7860,1
47462,0
44497,0
56440,0
1945,1
28566,0
6966,0
27559,0
70489,1
78405,0
47721,1
37647,0
86492,0
82316,1
31934,0
70107,0
44409,0
10707,1
74574,0
53243,1
70058,0
22535,0
10958,0
40342,1
17921,0
10393,0
59895,0
74515,0
16572,1
13557,0
27270,0
33009,0
20707,0
79377,0
60920,1
33688,0
20541,0
14153,0
9945,0
78370,0
84951,0
51655,1
2178,0
53463,0
14497,0
46656,0
2764,1
26752,0
67017,0
60570,0
76692,0
32672,0
78039,0
152,0
49392,1
14635,1
43747,1
10441,0
10581,1
35424,0
42005,0
33741,0
80461,1
6256,0
4210,0
62662,0
53428,0
28545,0
61979,0
5967,1
61638,0
67136,1
17098,0
58086,0
65429,0
57325,0
48061,0
74498,0
71462,0
10879,0
85843,0
37636,1
1102,0
39136,0
297,0
30674,0
60345,0
28038,0
50365,0
64755,0
62383,0
46919,0
41798,0
49707,1
5508,0
86406,0
55380,0
85693,0
7427,0
52572,0
9379,1
32273,0
56534,0
37192,0
37000,0
64411,0
49440,0
19937,1
47078,1
63616,1
85077,0
17569,0
73376,0
2687,1
9154,0
79760,1
49280,0
4423,0
9053,0
26067,0
18911,0
2508,0
20992,0
78616,0
4420,0
44687,1
31965,0
7117,1
21439,0
37890,1
70216,0
13554,1
48282,1
1278,1
18019,0
52595,0
70916,0
70864,0
55119,1
3638,0
46068,0
74399,0
25908,0
13345,0
46882,0
21789,0
85608,0
70080,0
43682,0
563,0
9753,0
86266,1
72978,0
71922,0
18265,0
84569,0
73471,1
64200,0
46725,0
2805,0
40589,0
85033,0
53741,1
30612,0
36167,0
77656,0
31416,0
76278,0
13935,0
50459,0
77219,0
149,1
22937,1
56149,0
11734,0
74813,0
55351,0
57610,0
68217,0
1789,1
22815,0
51125,0
6999,0
9988,0
34538,0
51152,0
10406,0
22911,0
50105,1
24767,0
113,0
66515,0
49478,0
44898,0
17347,1
12141,0
25244,0
21126,0
69364,0
61114,0
53012,0
45903,1
79773,0
42661,0
54625,0
47612,0
16922,0
1546,0
32922,0
9338,0
19099,1
33609,0
61774,0
30873,0
24934,0
51155,0
85505,0
9635,0
67385,1
75359,0
23903,1
9827,0
27609,0
81602,0
77584,0
16986,1
67518,0
49314,0
40323,0
50501,0
76506,0
8137,0
32299,0
22265,0
6664,0
49043,0
86033,0
14830,1
73741,1
65146,0
59186,0
28066,0
80101,0
76939,0
2462,0
6822,0
1979,0
13010,1
11168,0
12366,0
21153,0
4906,0
73771,1
47218,0
1493,0
39882,0
40190,1
54336,0
7579,1
86088,0
56128,0
1401,0
71757,0
35149,0
84265,0
30139,1
76081,0
23580,0
6947,1
52117,0
57828,0
75281,0
40788,0
48184,0
48324,1
7541,1
53011,0
54137,0
73965,0
22613,0
88057,1
8954,0
47211,0
58171,0
47554,0
26099,0
73893,0
77693,0
56858,0
15101,1
60021,0
11723,0
44753,0
15201,0
61342,0
34157,0
28665,0
29091,0
55289,0
66259,1
42037,0
2284,0
74205,0
5512,0
70658,0
56011,0
4014,0
87028,1
42730,1
88197,1
72687,0
39185,0
28633,0
30507,0
27804,1
28490,0
56007,0
6025,0
76699,0
56813,0
47633,0
6168,0
46122,0
31136,0
77095,1
4620,0
66415,0
4326,0
34493,0
54609,1
64387,0
82063,0
38946,0
14206,0
79337,1
75000,0
72228,0
4302,0
32108,0
59525,0
18331,0
71721,0
29254,0
76203,0
43774,0
48757,0
74886,0
4556,0
73966,0
52344,0
25522,0
34658,0
80381,0
6205,0
10885,0
13073,0
73926,0
18696,0
10997,0
11873,1
45652,0
1664,0
40043,0
6803,0
4273,0
87077,1
68630,0
62010,0
86299,0
70147,0
6280,0
42788,0
21898,0
58913,0
50286,0
47069,0
73625,0
50458,0
5445,0
85020,1
46637,0
54536,0
6846,1
57220,0
10853,0
74595,0
13630,0
50023,0
36839,0
49388,0
78212,0
17495,0
22152,0
20960,0
15860,1
51199,0
73506,0
64609,0
984,0
79143,0
14901,0
80888,0
36040,0
78724,0
35903,0
43321,0
21124,0
2795,1
19043,0
72143,0
29596,0
14077,0
22964,0
20902,0
44140,0
29510,0
36728,0
72248,0
32761,0
69419,0
21071,0
28141,0
66242,0
28676,0
24334,0
47400,0
23165,0
66343,0
59615,0
44289,1
62950,0
49851,0
37595,0
43651,0
48302,1
43568,0
16529,0
83926,0
14933,1
83677,1
20446,1
53222,0
36613,0
17539,0
32487,0
26575,0
59371,0
3684,0
41989,0
36759,1
15573,0
39634,1
74120,0
22339,0
23410,0
42634,0
6977,1
331,0
24538,0
65495,0
34095,0
57009,0
31129,0
77600,0
62411,1
12665,0
19862,0
79899,0
38065,0
16020,0
40639,1
2874,0
53589,0
79969,0
11569,0
76880,0
40492,0
80737,0
74334,0
16277,0
2953,0
14313,0
63314,0
27510,0
18732,1
19117,1
82236,1
6171,0
51866,0
36565,0
79804,0
33390,0
39095,0
64766,0
36336,0
9932,0
66375,1
88574,0
63767,0
22197,0
87609,0
72896,1
58607,0
53754,0
16607,0
72433,1
23695,0
5496,0
31920,0
54081,0
88329,0
1713,0
14619,0
87748,0
13154,0
29855,0
69444,0
21779,0
40712,0
72142,0
16849,0
75669,0
47277,0
49213,0
18579,0
15850,0
27678,0
88669,0
47627,1
11671,1
2300,0
86118,1
31923,0
29467,0
14861,0
68556,0
11494,0
71575,0
87566,0
40981,1
71703,0
57695,0
21175,0
65772,0
31010,1
85957,0
18149,0
71604,1
71191,0
282,0
24543,1
59118,0
54500,1
29937,0
33154,0
15191,0
73772,0
29731,1
6809,0
78000,0
80332,0
52929,0
18838,0
82838,0
79017,0
86260,0
11373,0
81838,0
29424,0
32472,0
55784,0
34494,0
79005,1
28788,0
31292,0
69732,0
65903,0
86940,0
63790,0
42546,0
715,0
3261,0
44935,0
75913,0
45907,1
50960,0
45906,0
57563,1
2675,0
63685,0
21205,0
87997,1
56147,0
23714,0
65470,1
50535,0
34226,0
57595,0
67209,0
5270,0
72533,0
16604,0
44611,0
19097,0
47586,0
63714,0
2204,1
33868,0
33788,0
63551,0
50922,0
68274,1
74236,1
45233,0
47905,0
3085,0
38262,0
81510,0
67913,0
87549,0
2469,0
9940,0
179,0
61983,0
64743,0
77865,0
33694,0
53829,0
42762,0
27753,0
67608,0
63719,0
28443,0
85715,1
24472,0
4589,0
14536,0
68638,0
44865,0
14347,0
20765,1
13963,1
55098,0
44421,0
30535,0
6830,0
51356,0
60483,0
46231,0
48230,0
28659,0
58110,0
52102,0
32075,0
14416,0
42908,0
8906,0
1052,0
41440,0
35381,0
39797,0
54086,0
17680,0
1466,1
45787,0
42533,1
78738,0
61485,0
11449,0
16959,0
34962,0
30233,1
31322,0
4075,0
82641,0
70357,0
54102,0
1120,1
44876,0
61193,0
1204,0
23809,0
64790,0
47340,0
31495,0
57802,0
12926,0
26698,0
62515,0
36907,0
47560,0
38557,0
80292,0
81714,0
25497,0
78642,0
78672,0
17117,0
1850,1
29683,0
88579,0
14316,0
60743,0
60147,0
8978,0
83038,0
53871,0
49060,0
78267,0
74403,0
45982,0
23692,0
898,0
86177,1
74466,0
38699,0
7603,0
81211,0
29713,0
47765,0
47087,1
68665,0
69400,0
81545,1
52722,0
40854,1
57921,0
75529,1
83737,0
22622,0
17621,0
68069,0
87035,1
80066,0
42785,0
75115,0
31835,0
77073,0
7994,0
819,0
78929,0
3926,0
605,0
48848,0
40373,0
44279,0
48606,0
85974,0
88645,0
13325,0
85289,0
23034,0
20127,0
4207,0
69593,1
75002,0
77905,0
41645,0
47208,0
28914,0
73806,0
35034,1
23684,0
33272,0
2499,0
62592,1
79002,0
60576,0
58293,0
14004,1
86459,0
22677,0
2418,0
86151,0
65650,0
72809,0
53189,1
47318,0
25135,0
71403,0
13473,1
60757,1
58907,0
66522,1
53359,1
87540,0
83182,0
72465,1
60336,0
75731,1
69210,0
26,0
40382,0
80662,0
75346,0
51410,0
38144,0
30066,0
76664,0
6998,0
31568,0
44097,0
77946,0
65784,0
38116,0
14760,0
37258,0
21424,0
68846,0
39218,0
28236,0
57567,0
65597,0
24534,0
22588,0
65895,0
76495,0
8314,0
35274,0
24641,0
29182,1
24727,0
3871,0
79560,0
73385,0
4807,0
74961,1
75637,0
22126,1
58683,0
3563,1
31885,0
75239,0
83793,0
57888,1
85962,0
33257,0
40080,0
45911,0
62892,0
87436,0
50752,0
86483,0
25858,0
29332,0
6867,0
84522,1
71840,0
29449,0
67250,0
19957,0
14293,0
61603,0
48489,0
42874,0
37378,0
30314,0
30732,0
36052,0
42287,0
8980,0
12240,0
81933,0
38403,0
46911,0
29280,0
7045,0
13015,1
20329,0
34989,0
54864,0
31983,0
10077,0
76985,0
73233,0
36976,1
52403,0
87057,0
4042,0
31803,0
9371,0
67824,0
34834,0
38967,0
58168,0
33693,0
106,0
7856,0
28739,1
21131,0
82437,1
87031,0
28051,1
50134,0
38013,0
46840,0
83766,0
58244,0
71008,0
15648,1
81868,1
66324,0
53232,0
12397,0
16933,0
83339,0
49012,0
82065,0
35027,0
75933,0
22272,0
25589,0
75234,0
29118,0
82243,0
43442,0
85879,0
2763,0
67487,0
81190,1
51106,0
44537,1
24994,0
14073,1
10131,0
17334,0
2198,0
71536,0
32989,0
80981,0
35685,0
55206,0
65153,0
27842,0
13423,0
22380,0
44652,0
83929,0
32951,0
70398,1
25914,0
24544,0
70634,0
23902,0
88034,0
8981,0
17063,0
47389,0
5051,0
27104,0
56042,0
73325,0
4940,0
40402,1
49859,1
58934,0
838,1
18648,0
88537,0
49825,1
23269,0
74842,0
22069,0
71105,0
36948,0
75374,0
22685,0
65037,0
79342,0
84954,0
31512,1
78284,0
56361,0
44513,0
66212,0
40989,0
35718,0
894,0
17803,1
33228,0
7710,0
43446,0
61341,0
78752,0
8191,0
43678,0
83039,0
7167,0
44491,0
51977,0
20083,1
61278,0
45938,0
66478,0
31118,0
85001,0
19585,0
4931,1
83270,0
9067,0
39972,0
58241,1
65987,0
82893,0
24050,0
9021,0
41973,1
9250,0
79595,0
10040,0
77661,0
6471,0
71648,0
35802,0
44312,0
310,1
84431,0
66806,1
45636,0
66129,0
7667,0
15849,0
50029,0
27382,1
69128,0
35268,0
10167,0
38397,0
52547,0
53893,0
8573,0
70792,0
60614,0
11595,0
48548,0
17187,0
65222,0
78146,0
69565,0
35016,0
12455,0
72512,0
58316,0
64758,0
40116,0
82271,0
70497,0
24229,0
17974,0
54754,0
19793,0
14867,0
1549,0
76114,0
69477,0
42928,0
32804,0
18769,0
45454,0
38184,0
20984,1
39649,0
56085,0
75639,0
22215,0
46795,0
25019,0
53173,0
42091,0
5096,0
32331,0
7223,0
24945,1
10056,0
83163,0
67471,0
50736,0
52155,1
62286,1
67962,0
64726,0
38024,0
480,0
17219,0
83898,0
18533,0
58194,1
87765,0
16222,1
55235,0
42465,0
78539,0
21079,0
26533,0
32766,0
87118,0
62012,1
2837,1
79422,0
73997,0
53701,0
83279,0
65569,0
19751,0
23122,0
85310,0
56207,0
21675,0
33671,0
64085,0
33904,0
42493,0
86895,0
44253,0
37321,0
52116,0
585,0
40978,0
46838,1
41740,1
59044,0
86588,0
73815,0
12472,0
87508,0
88064,1
32959,1
79238,0
81811,0
73631,0
5339,0
49831,0
22979,0
29086,0
65328,0
3955,0
73295,0
78989,0
49846,0
16599,0
36756,1
76399,0
61931,0
66018,0
34838,1
56078,0
5482,0
20826,1
88039,0
83934,0
60016,0
68500,0
15838,0
68802,0
77172,0
54621,0
64079,0
24186,0
4764,0
29994,0
40450,0
47332,0
41610,0
50462,1
3987,0
38897,0
67530,0
75299,0
18824,0
62599,0
19792,0
26337,0
12022,0
39593,0
32875,0
66942,0
52810,0
18174,0
53476,0
87215,0
65734,0
76809,0
3151,0
80431,1
79630,0
57889,0
59593,0
64552,0
44297,0
43654,0
43871,0
14121,0
47795,0
17885,1
66788,0
50994,0
7618,0
49289,0
6243,0
33361,1
10425,0
41851,0
39588,1
39462,0
76380,0
61715,0
87172,0
42925,0
71794,0
20281,0
13026,0
44740,1
82682,0
56743,1
34261,0
39805,0
73783,0
32652,1
5249,0
50334,1
9289,0
75562,0
76419,0
65991,0
8093,0
16624,0
63938,0
30312,1
11260,0
38299,0
40391,0
32920,0
56136,0
10372,0
32286,0
80748,0
58846,0
85587,0
45266,0
16811,0
31283,1
63069,0
82628,0
32683,0
59435,0
36930,0
61598,0
42816,0
71667,0
20113,0
35418,0
41942,0
48170,0
73730,0
57276,0
33928,0
14489,0
4029,0
21544,0
65336,0
46966,0
71659,0
38540,0
9721,0
54627,0
1718,1
44286,0
23620,1
50500,1
9461,0
33674,1
32996,0
11249,0
71230,0
50450,0
474,0
45413,0
24599,0
8344,0
54670,0
13512,0
10888,0
13488,0
54132,1
43992,0
11740,0
37525,0
87454,0
69394,0
59809,1
39080,1
49972,0
64447,0
47334,1
63775,0
43920,0
52731,0
79203,0
46703,0
34418,0
36968,0
35899,0
52214,0
16628,0
88168,0
22059,0
18958,0
74900,0
15853,0
36105,0
12359,0
23528,1
39513,0
52586,0
56119,0
54072,0
64839,0
63668,0
58642,0
16801,0
49373,0
87657,1
51373,1
52723,1
18569,0
82671,0
52496,0
37617,0
85738,0
28662,0
55482,0
31399,0
82411,0
44509,0
71494,0
20962,1
30316,0
5980,0
62670,0
39786,0
51378,0
29252,1
72747,1
64291,0
67043,1
28820,0
26774,0
834,0
12237,0
50916,0
19443,0
19985,0
70129,0
83561,0
2195,1
57983,0
36234,0
34122,1
80985,1
24012,0
60718,0
12879,0
67339,0
33027,0
33951,0
23373,1
54425,0
17615,0
48200,0
20249,0
20167,0
3370,0
3212,0
16875,0
78430,0
7030,0
41135,0
51760,0
70911,0
55913,1
13863,0
84781,0
23404,1
40550,0
1469,0
28136,1
6993,0
25765,0
32645,0
68075,0
17254,0
54172,0
3381,0
33607,0
40650,1
43370,0
34656,0
87045,1
8257,0
32751,0
40465,0
14010,0
30063,0
30463,0
64290,0
43845,1
19067,1
1108,0
19736,0
7368,1
49568,0
61069,0
12121,0
37438,0
16704,0
68037,0
34149,0
76178,0
14920,0
15711,0
22704,0
69363,0
62229,0
55966,1
30889,0
79519,0
18039,0
53588,0
69215,0
34849,0
30105,0
57685,0
6219,0
64661,0
17013,0
82531,0
79216,0
27049,0
67860,0
56579,0
59860,0
74544,0
58283,0
4552,0
50741,0
80880,0
28223,0
40920,0
62663,0
12052,1
17988,0
5168,1
78424,0
67701,0
77916,0
35583,0
64955,0
84825,0
35461,0
29156,0
53998,0
23500,0
73027,0
58757,0
29912,0
32888,0
51993,0
85191,1
60975,0
73681,0
1209,0
72458,1
3609,0
82937,0
82701,0
9967,1
70156,0
49877,0
78525,1
35602,0
67604,0
20,0
55827,0
64151,1
34295,0
69293,0
46777,0
18858,0
23565,0
35644,0
15938,0
39930,0
21398,0
59080,0
3432,0
31198,0
65539,0
84235,0
22375,0
28924,0
64336,0
59238,0
27262,0
48442,0
22656,0
20817,0
13382,0
41934,0
13778,0
84144,0
55371,0
26527,0
22594,1
14802,1
28698,0
35377,0
48883,0
61500,0
62096,0
46836,0
87335,1
17571,1
56690,0
72093,0
7713,0
20937,0
43168,1
84179,0
33008,1
34812,0
66056,0
20948,0
50605,0
74322,0
58456,1
16564,1
48131,0
3476,0
53694,0
15232,0
31402,0
57448,0
48244,0
65789,0
76129,0
53756,0
26442,0
22590,1
65941,1
49730,0
20340,0
63095,0
50955,0
21094,0
15097,0
53216,0
51720,0
68753,0
75678,0
49400,0
19712,0
53973,0
44238,0
70932,1
7435,0
60781,0
30531,0
81242,1
48696,1
13517,0
67716,0
78914,1
76266,0
37053,0
66762,0
25064,0
77094,0
32594,0
12824,0
52147,0
7265,1
33302,0
31258,0
57344,0
41382,0
40007,0
85810,0
32295,0
71845,1
78301,0
68172,0
83794,0
14926,0
63817,0
15825,0
62862,0
8357,0
19573,1
87625,1
33439,0
21221,0
33902,0
21365,0
10130,0
88260,0
88338,0
20637,0
7099,1
21149,0
84433,0
13097,0
71998,0
12808,0
39454,0
16357,1
79169,0
60342,0
43807,0
70219,0
24881,1
42773,0
80738,1
36952,0
63040,0
9510,0
87247,0
47724,0
3006,0
61705,0
44824,0
77246,0
41970,0
11310,0
44691,0
63890,1
61451,0
77667,0
34232,1
30613,0
87080,0
66796,0
13141,0
41239,0
10103,0
19122,0
62235,0
34306,0
80091,0
82103,0
52315,0
14847,0
74726,0
23000,0
43014,0
33930,0
16043,1
41087,0
7128,1
50516,1
41345,1
14764,0
28285,0
59270,0
39434,0
58615,0
11436,0
10666,0
57124,0
83088,1
15455,1
84914,0
21612,0
68483,0
23584,1
24242,0
88346,0
16537,0
41727,0
73594,1
43068,0
39064,0
88147,1
24449,1
50242,0
20684,0
81832,0
24576,0
24974,0
88598,0
85159,0
15773,0
67111,0
18357,0
77496,0
13087,0
39193,0
59662,0
42557,0
30662,0
21134,0
61209,0
11126,0
77868,0
32045,0
18952,0
79890,0
76109,0
40722,0
8212,0
66325,0
77081,1
41781,0
88219,1
20378,0
86671,0
58839,0
2235,0
8228,0
10929,0
32967,0
14686,1
69749,0
19132,0
73562,0
57724,1
24017,0
27906,1
31737,0
58975,0
67839,0
61925,0
65552,0
81608,0
10597,1
39294,1
57532,0
22469,0
29526,0
88635,0
62946,0
52964,0
59422,0
36591,0
63286,0
40814,0
18531,0
32560,0
71376,0
85650,1
77754,0
81451,0
49419,0
44361,0
64953,0
14232,1
51439,0
58990,0
56717,0
73,0
2587,1
63344,0
47504,0
72381,0
72800,0
53159,0
27328,0
43782,0
51264,1
77611,0
41615,1
27918,0
4550,0
55032,0
85863,0
3897,0
15316,1
33263,0
44175,0
88701,0
52274,0
81820,0
18012,1
33704,0
61987,0
72227,0
26127,0
27374,1
69546,0
39516,0
63240,0
61001,0
4535,1
53212,0
38679,0
85909,0
9903,0
80681,0
42677,0
13884,1
4820,0
72303,0
79009,0
81358,0
86428,0
26455,0
77859,0
43642,0
86256,0
5143,0
69480,0
22458,0
31249,0
58091,0
52628,0
42074,0
30183,0
10984,0
19944,0
63300,0
82119,0
30636,0
35760,0
24815,1
84998,0
24759,1
15007,1
80394,0
11089,0
46463,0
927,0
60030,0
83345,0
79280,0
44878,0
5703,0
76575,0
36131,0
59272,0
28274,0
42741,1
65422,0
79930,0
67842,0
36949,0
6838,0
51822,0
68811,1
32880,0
42485,0
28660,0
2635,0
55083,0
83557,0
32457,0
31827,0
63653,0
5420,0
73595,0
71360,0
72371,0
69182,0
28523,0
48266,1
61722,0
27704,0
35878,0
46916,0
61085,0
26518,1
7709,0
1617,0
34323,0
84284,0
7688,0
11105,0
54948,0
5458,0
73644,0
3707,0
969,0
51043,0
16248,0
66201,1
19370,0
63426,0
31930,0
86657,1
81894,0
22579,1
66107,0
28061,1
67296,0
64354,1
16458,0
65432,0
83738,0
36225,0
18897,0
24801,0
14093,0
84383,0
76929,0
31209,0
47641,0
63366,0
69149,1
12,1
83123,0
22147,0
36579,1
46968,0
35023,0
67205,0
43286,0
68035,0
47578,0
88468,0
26405,0
56721,1
32290,0
80800,0
23129,0
65204,0
59009,0
10969,0
83940,0
80673,0
72507,0
3486,0
37979,0
75978,0
37305,0
31170,0
16715,0
56069,0
19922,1
71964,0
5225,0
70405,1
16439,0
42264,0
80127,0
67830,0
45321,0
2003,0
57302,0
26746,0
49797,1
83532,0
85699,0
86433,0
73614,0
9005,0
63995,1
27320,0
83993,1
51601,0
85731,0
17190,0
3974,0
52576,0
4045,0
3861,0
29959,0
57868,0
32691,0
4933,0
87715,0
21722,1
40635,0
47916,0
34278,0
60732,0
23302,0
24304,0
57624,0
59257,0
8230,0
579,0
76069,0
24365,0
80816,0
86546,0
73477,0
15461,0
83255,0
49619,1
8513,0
50087,0
9550,0
78573,0
88074,1
36447,0
33525,0
54479,0
70939,1
27766,0
81425,0
55295,0
73865,0
2169,0
27185,0
72823,0
51801,0
51887,0
25681,0
40426,1
70573,0
47601,0
78993,0
72324,0
78753,0
47134,0
2891,0
6580,0
68979,0
7239,0
16064,0
36628,0
28362,0
51036,0
77359,0
36173,0
58529,0
1686,0
76251,0
65633,0
17920,1
73883,0
82549,0
65534,1
26097,1
69566,1
30104,0
12012,0
82092,0
11854,0
2132,0
6780,0
76574,0
72677,0
6876,1
84282,0
78528,0
68455,0
5801,0
38239,0
21435,0
57879,0
58755,1
41083,0
61362,0
80155,0
26029,0
85667,0
22609,0
87967,1
58966,1
36477,0
56979,0
33438,0
88212,0
83391,0
3262,0
72412,0
55700,0
43008,1
81159,0
35075,0
46411,0
20884,0
24042,0
73036,0
64276,1
78981,0
60803,1
17028,0
34098,0
34567,0
80811,0
11486,1
82181,0
62785,0
30606,0
22418,0
37251,0
87433,0
18537,1
16937,1
29547,0
14024,0
23191,0
38901,1
52268,0
43538,1
15357,0
66193,0
88154,0
66551,0
6317,0
41695,0
87916,0
49685,0
85294,0
55714,0
74968,0
5839,0
39062,0
74358,0
32897,0
8187,0
29461,0
18060,0
69689,0
26290,1
50542,1
35219,0
14337,1
73945,0
31301,0
61802,0
49937,0
48340,0
23587,0
54778,1
53950,0
33589,1
8371,0
30313,0
17439,1
87610,0
14253,0
81298,0
32245,1
23806,0
11820,0
71836,0
6724,1
37485,0
46649,0
80708,1
54293,1
5465,1
19352,0
2523,1
26180,0
25848,0
54520,0
56397,0
48871,0
48458,0
